"user_id","age","gender","married","has_children","total_sessions","total_flights_booked","total_hotels_booked","total_cancellations","average_flight_discount","discount_flight_proportion","avg_hotel_discount","avg_base_fare_usd","scaled_ads_per_km","total_checked_bags"
"441205","46","F","1","1","8","2","0","0","0.12500000000000000000","0.25","0.12500000000000000000","398.8700000000000000","0.00005284867080097205","1"
"441448","28","F","0","1","8","1","1","0","0.10000000000000000000","0.125","0.00000000000000000000","335.0400000000000000","0.000050334248239176566","1"
"441457","58","F","1","0","8","2","3","0","0.08333333333333333333","0.375","0.25000000000000000000","89.3400000000000000","0.00025094065123761386","0"
"441982","46","F","0","0","8","5","3","0","0.12500000000000000000","0.25","0.12500000000000000000","253.4820000000000000","0.00003327626814372565","2"
"442484","42","F","1","0","8","3","1","0","0.21666666666666666667","0.375","0.25000000000000000000","281.7933333333333333","0.0001221773302967793","1"
"442718","48","F","1","1","8","4","2","0","0.15000000000000000000","0.125","0.25000000000000000000","727.8325000000000000","0.00001189697900718366","1"
"442812","54","F","1","1","8","0","1","0","0.15000000000000000000","0.125","0.00000000000000000000","","",""
"442819","71","F","1","0","8","1","1","0","0.25000000000000000000","0.25","0.25000000000000000000","714.6900000000000000","0.00013995350590442128","1"
"442833","38","F","1","0","8","4","4","0","0.10000000000000000000","0.125","0.12500000000000000000","641.5600000000000000","0.000009819438615702271","1"
"443305","20","F","0","0","8","1","1","0","0.10000000000000000000","0.125","0.00000000000000000000","206.2000000000000000","0.00008495827335241402","1"
"443453","36","F","0","0","8","4","4","0","0.20000000000000000000","0.375","0.37500000000000000000","387.6650000000000000","0.00007225410344177414","1"
"443598","42","F","0","0","8","2","2","0","0.07500000000000000000","0.25","0.25000000000000000000","1183.5400000000000000","0.000010265472964435666","1"
"443652","29","F","0","0","8","4","4","0","0.05000000000000000000","0.125","0.12500000000000000000","389.9600000000000000","0.00000797949079240505","4"
"444387","45","F","1","0","8","3","2","0","0.15000000000000000000","0.25","0.00000000000000000000","466.0000000000000000","0.00005492887479275362","1"
"444885","32","F","1","0","8","1","1","0","0.10000000000000000000","0.125","0.25000000000000000000","469.4800000000000000","0.0000383507229063142","2"
"445351","52","F","1","1","8","4","3","0","","0","0.12500000000000000000","240.5275000000000000","","0"
"445515","39","F","0","0","8","2","2","0","","0","0.12500000000000000000","685.4700000000000000","","1"
"446124","44","F","0","0","8","5","5","0","","0","0.12500000000000000000","362.0040000000000000","","3"
"446138","38","F","1","0","8","3","4","1","0.18333333333333333333","0.5","0.25000000000000000000","200.4100000000000000","0.00015837724907387667","0"
"446473","48","F","1","0","8","3","2","0","0.15000000000000000000","0.375","0.50000000000000000000","458.6300000000000000","0.000056882108467411765","2"
"446933","46","M","0","0","8","4","4","0","0.26666666666666666667","0.375","0.00000000000000000000","314.8800000000000000","0.00014847541983689324","2"
"447053","37","F","0","1","8","2","2","0","0.20000000000000000000","0.125","0.12500000000000000000","442.3700000000000000","0.00003885516201498","1"
"447591","21","M","0","0","8","1","1","0","0.15000000000000000000","0.125","0.00000000000000000000","245.0000000000000000","0.000108871500816917","0"
"447737","41","F","0","0","8","3","2","0","0.15000000000000000000","0.125","0.12500000000000000000","695.6833333333333333","0.00001842383484442857","3"
"447951","41","F","0","0","8","2","2","0","0.15000000000000000000","0.125","0.00000000000000000000","93.2050000000000000","0.00015193822902196977","1"
"448025","28","F","0","0","8","1","1","0","","0","0.00000000000000000000","147.1200000000000000","","0"
"448154","55","F","0","0","8","2","1","0","0.15000000000000000000","0.25","0.12500000000000000000","1416.8000000000000000","0.00004607520012217419","0"
"448295","50","M","1","0","8","2","2","0","0.05000000000000000000","0.125","0.12500000000000000000","263.2250000000000000","0.00001687078879481771","1"
"448467","37","F","0","0","9","0","2","0","0.10000000000000000000","0.3333333333333333","0.22222222222222222222","","",""
"448564","48","F","0","0","8","4","5","0","","0","0.25000000000000000000","394.1925000000000000","","2"
"449033","40","F","0","0","9","5","5","0","0.15000000000000000000","0.1111111111111111","0.11111111111111111111","293.5840000000000000","0.0000167933158384128","5"
"449326","38","F","0","0","8","2","2","0","0.10000000000000000000","0.375","0.12500000000000000000","646.5300000000000000","0.000038792550987516684","1"
"449619","34","F","0","0","8","3","3","0","0.05000000000000000000","0.125","0.25000000000000000000","348.8433333333333333","0.000008997221098259481","3"
"449804","41","F","1","0","8","3","3","0","0.15000000000000000000","0.125","0.00000000000000000000","481.1366666666666667","0.000019879371084077373","3"
"449980","17","F","0","0","8","2","2","1","0.10000000000000000000","0.375","0.12500000000000000000","224.7700000000000000","0.0000820661665125272","0"
"450164","36","F","1","0","8","4","4","0","","0","0.12500000000000000000","348.3775000000000000","","2"
"450193","34","F","0","0","8","2","2","0","0.10000000000000000000","0.125","0.12500000000000000000","562.2350000000000000","0.000017314794490174608","1"
"450305","38","F","0","0","8","2","3","0","0.12500000000000000000","0.25","0.12500000000000000000","193.3600000000000000","0.00009924641548146117","1"
"450615","43","F","0","0","8","4","3","0","0.07500000000000000000","0.25","0.00000000000000000000","306.2500000000000000","0.00002874547194350636","3"
"451291","53","F","1","0","9","4","1","0","0.11250000000000000000","0.4444444444444444","0.22222222222222222222","934.5900000000000000","0.00003297828026083439","2"
"451674","23","F","0","1","9","0","0","0","0.13333333333333333333","0.3333333333333333","0.11111111111111111111","","",""
"452034","49","F","0","0","8","4","4","2","","0.25","0.37500000000000000000","866.8966666666666667","","1"
"452532","32","F","0","0","8","4","2","1","0.25000000000000000000","0.25","0.25000000000000000000","463.3925000000000000","0.000023145914036060354","4"
"452594","43","F","0","1","8","3","4","0","0.10000000000000000000","0.125","0.00000000000000000000","351.6766666666666667","0.00001668583091686381","1"
"452612","42","F","1","1","8","3","3","1","0.07500000000000000000","0.375","0.37500000000000000000","490.8366666666666667","0.000017132458311604794","4"
"453143","45","F","0","0","8","4","5","0","0.10000000000000000000","0.125","0.37500000000000000000","426.1000000000000000","0.000008913760991409344","3"
"453168","45","F","1","0","9","4","3","0","0.07500000000000000000","0.2222222222222222","0.00000000000000000000","340.4625000000000000","0.00001708496095877049","2"
"454264","48","F","0","1","8","1","0","0","0.10000000000000000000","0.375","0.12500000000000000000","733.5400000000000000","0.00007291992007254938","0"
"454430","37","F","1","0","8","2","3","0","0.10000000000000000000","0.125","0.25000000000000000000","1249.5950000000000000","0.000018365718120661163","0"
"454616","44","F","1","0","8","1","1","0","0.15000000000000000000","0.375","0.00000000000000000000","495.6900000000000000","0.00014845649587349408","0"
"454661","45","F","0","0","8","3","3","0","0.15000000000000000000","0.125","0.00000000000000000000","356.5766666666666667","0.000024699274200312916","1"
"454920","37","F","1","0","8","5","5","0","0.30000000000000000000","0.125","0.37500000000000000000","1007.8400000000000000","0.00001669129460384574","3"
"454934","41","F","1","0","8","4","4","1","","0.125","0.12500000000000000000","261.9950000000000000","","5"
"454955","50","F","1","0","8","1","1","0","","0","0.12500000000000000000","481.3400000000000000","","1"
"456226","47","F","0","0","8","5","4","0","","0","0.12500000000000000000","1204.6900000000000000","","5"
"456318","29","F","0","0","8","1","1","0","0.12500000000000000000","0.25","0.00000000000000000000","347.6600000000000000","0.0001276897847961856","0"
"456663","37","F","1","1","9","2","2","0","0.12500000000000000000","0.2222222222222222","0.00000000000000000000","427.6950000000000000","0.00005516083405221224","3"
"456671","37","F","0","0","8","1","1","0","0.12500000000000000000","0.25","0.12500000000000000000","392.4900000000000000","0.00008867747559690541","2"
"457468","40","F","1","0","8","2","4","0","0.20000000000000000000","0.375","0.12500000000000000000","183.4700000000000000","0.0006367517470203261","4"
"457599","38","F","1","0","8","4","4","0","0.12500000000000000000","0.25","0.25000000000000000000","220.7300000000000000","0.00005028104767555635","2"
"457967","20","F","0","0","8","0","0","0","0.10000000000000000000","0.125","0.00000000000000000000","","",""
"458479","44","F","0","0","8","5","6","2","0.10000000000000000000","0.5","0.37500000000000000000","272.7440000000000000","0.00002772218356826029","3"
"458688","42","F","0","0","9","2","1","0","0.18333333333333333333","0.3333333333333333","0.11111111111111111111","63.8400000000000000","0.0006579192429179876","0"
"458725","16","F","0","0","8","0","0","0","0.15000000000000000000","0.25","0.25000000000000000000","","",""
"458762","39","F","1","1","9","3","1","0","0.30000000000000000000","0.1111111111111111","0.11111111111111111111","240.2400000000000000","0.00008088057734185488","3"
"458814","31","F","0","0","8","3","3","0","0.10000000000000000000","0.5","0.12500000000000000000","216.5466666666666667","0.00012690989724900247","0"
"458855","29","F","1","1","9","2","2","0","0.10000000000000000000","0.1111111111111111","0.11111111111111111111","415.3300000000000000","0.00002657053028308122","1"
"458919","36","F","0","0","8","2","2","0","","0","0.12500000000000000000","668.1150000000000000","","3"
"459229","41","F","1","0","8","4","3","0","0.17500000000000000000","0.25","0.12500000000000000000","886.5475000000000000","0.00005657917014665309","2"
"459486","28","F","0","0","9","2","1","0","0.05000000000000000000","0.1111111111111111","0.11111111111111111111","440.5950000000000000","0.000009568679672102517","1"
"459645","29","F","0","0","9","1","1","0","0.15000000000000000000","0.1111111111111111","0.00000000000000000000","695.7800000000000000","0.00007151597609854003","1"
"460072","48","M","0","0","8","1","2","0","0.13750000000000000000","0.5","0.25000000000000000000","335.7300000000000000","0.00030426302874394785","0"
"460181","65","F","1","0","8","1","2","0","0.05000000000000000000","0.125","0.00000000000000000000","223.4200000000000000","0.00003796272130578601","0"
"460553","54","F","1","1","8","1","3","0","","0","0.00000000000000000000","513.0700000000000000","","1"
"460625","45","F","1","1","9","4","6","1","0.15000000000000000000","0.2222222222222222","0.22222222222222222222","299.3433333333333333","0.00003108979825995737","1"
"461559","31","F","0","0","8","4","3","0","","0","0.50000000000000000000","288.9675000000000000","","2"
"461744","30","F","0","0","9","1","2","0","0.08333333333333333333","0.3333333333333333","0.00000000000000000000","201.1500000000000000","0.0002375088975387031","0"
"461791","49","F","1","1","9","3","2","0","0.20000000000000000000","0.1111111111111111","0.22222222222222222222","485.6000000000000000","0.00003706974042127341","1"
"462127","40","F","1","0","8","2","1","0","0.11666666666666666667","0.375","0.12500000000000000000","429.9500000000000000","0.00007259283923204199","1"
"462456","39","F","0","1","8","5","3","0","0.12500000000000000000","0.25","0.00000000000000000000","251.7740000000000000","0.00003902835594808941","1"
"462894","50","F","0","0","9","1","0","0","","0","0.11111111111111111111","490.4300000000000000","","1"
"463652","37","F","1","0","8","1","1","0","0.15000000000000000000","0.25","0.37500000000000000000","206.6200000000000000","0.00013667795778354237","1"
"463698","36","F","0","0","8","4","4","0","","0","0.25000000000000000000","195.5125000000000000","","0"
"463783","49","F","0","0","9","3","2","0","0.10000000000000000000","0.2222222222222222","0.00000000000000000000","305.8233333333333333","0.00003851273754389095","2"
"463867","30","F","0","0","8","2","2","0","0.10000000000000000000","0.25","0.12500000000000000000","250.7550000000000000","0.00006713472109237926","2"
"463910","43","F","0","0","8","5","5","0","0.05000000000000000000","0.125","0.12500000000000000000","528.0880000000000000","0.000004278244114278223","4"
"464080","70","F","1","0","8","1","1","0","0.12500000000000000000","0.25","0.12500000000000000000","126.7000000000000000","0.0003534945102457726","2"
"464160","48","F","1","1","8","1","2","0","0.10000000000000000000","0.125","0.00000000000000000000","705.3100000000000000","0.000023902395705614267","1"
"464239","48","F","0","0","8","3","3","0","0.27500000000000000000","0.25","0.12500000000000000000","275.0166666666666667","0.00011953342119416969","1"
"464542","24","F","0","1","8","1","1","0","0.12500000000000000000","0.25","0.37500000000000000000","680.4000000000000000","0.00007546634402995085","0"
"464597","58","F","1","1","8","0","1","0","","0","0.12500000000000000000","","",""
"464614","37","F","0","0","8","4","5","1","0.05000000000000000000","0.25","0.12500000000000000000","465.0600000000000000","0.0000071405085919991","2"
"464673","49","M","1","1","8","3","2","0","0.15000000000000000000","0.125","0.00000000000000000000","402.7266666666666667","0.00003010593070291083","3"
